doc_id,entity_id,source,file,llm_name,llm_inn,llm_kpp,edo_shortname,edo_inn,edo_kpp,inn_status,kpp_status,name_status
11709,14b681a7-f6e3-4e42-8a01-49638ff437a7,text,14b681a7-f6e3-4e42-8a01-49638ff437a7.Отчет оператора за апрель 2026.pdf,"ООО ПКФ ""АГРОВИЗА""",,,"ООО ""Медиаплаза""",2312120427,231201001,llm_missing,llm_missing,mismatch
11710,7fd246ec-c4f9-49d7-a889-19246a19ba03,text,7fd246ec-c4f9-49d7-a889-19246a19ba03.APP_42.pdf,"ООО ""ПРАЙМ ГРУП""",7707083893,770701001,"ООО ""ПРАЙМ ГРУП""",5405385728,540701001,mismatch,mismatch,match
11714,e86063c4-080e-49be-9676-c988ec47dd95,text,e86063c4-080e-49be-9676-c988ec47dd95.81118 АТГ с приложениями.pdf,"ООО ""СтройСтандарт""",7707019890,770701001,"ООО ""СС""",5029235290,502901001,mismatch,mismatch,match
11715,3f956856-4083-4008-88a6-be1586878493,text,3f956856-4083-4008-88a6-be1586878493.ВымпелКом эл.энер.ноябрь.PDF,АО «Бонторпаг-Энерго»,3443010772,,"АО ""ВОЛГОГРАД-БАКАЛЕЯ""",3443010772,344301001,match,llm_missing,mismatch
11716,d037702d-2b8d-4b54-a74f-93ea6159cb9d,text,d037702d-2b8d-4b54-a74f-93ea6159cb9d.Счет № 60308001836 - 7382932284 от 30.04.2026.pdf,"ПАО ""МТС""",7740000076,561002001,"ПАО ""МТС""",7740000076,997750001,match,mismatch,match
11722,1c11a030-c4dd-420c-a344-f839d8cc8c1f,text,1c11a030-c4dd-420c-a344-f839d8cc8c1f.ВымпелКом (переменка) от 31.03.2026г..pdf,"ООО ТК ""Петровско-Разумовский""",1310107201,,"ООО ТК ""ПЕТРОВСКО-РАЗУМОВСКИЙ""",7713551532,771301001,mismatch,llm_missing,match
11725,f697a260-59c8-4818-8518-76daba35aca1,text,f697a260-59c8-4818-8518-76daba35aca1.Истекает срок оплаты счета_735134358_23.06.2026.pdf,"ПАО ""МегаФон""",7702000122,770201001,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,mismatch,mismatch,match
11727,cd93b5fb-126d-4fc5-9595-60f461eb9d67,text,cd93b5fb-126d-4fc5-9595-60f461eb9d67.Ф28 50134 УлО_Новоульяновск-Озёрная.pdf,ООО «Арзид»,432027000000,432027000,"ООО ""АРЗИД""",7325151541,732501001,mismatch,mismatch,match
11731,82d64357-3bc3-42c6-926e-fe0354745d86,text,82d64357-3bc3-42c6-926e-fe0354745d86.2260500014136A_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11732,d96cb794-bafb-4493-9914-f664624d1949,text,d96cb794-bafb-4493-9914-f664624d1949.Истекает срок оплаты счета_735168456_22.04.2026.pdf,"ПАО ""МегаФон""",7707083893,770701001,"Кавказский филиал ПАО ""МегаФон""",7812014560,230802001,mismatch,mismatch,match
11736,bc3de13d-3180-4898-baa0-73ec749ee667,text,bc3de13d-3180-4898-baa0-73ec749ee667.123093065338_30.04.2026.pdf,"ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11741,d7959d4d-2e62-42c6-8eb1-762d63650835,text,d7959d4d-2e62-42c6-8eb1-762d63650835.2260200014206_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11744,f62ad73b-43e0-4f57-ac06-a9b8e8b79fc0,text,f62ad73b-43e0-4f57-ac06-a9b8e8b79fc0.2260100094540_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11746,7534535c-1105-46cc-80bc-42589cd15391,text,7534535c-1105-46cc-80bc-42589cd15391.УПД №1712 от 31.03.26.pdf,ООО «ОлимпПлюс»,2312153550,231701001,"ООО ""ОЛИМППЛЮС""",2312153550,237801001,match,mismatch,match
11751,fda8b02d-e2a3-4d00-847c-af4b9b2ad941,text,fda8b02d-e2a3-4d00-847c-af4b9b2ad941.100041404262_30.04.2026.pdf,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11753,c63bcd46-38f8-4b21-a1a4-51811033c2c7,text,c63bcd46-38f8-4b21-a1a4-51811033c2c7.2260300014136A_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11754,64ef6674-e642-468b-9478-1058961c4ebd,text,64ef6674-e642-468b-9478-1058961c4ebd.163111290853_31.01.2026.pdf,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11755,232568f4-8de9-46ad-9a5d-20f2459e934f,text,232568f4-8de9-46ad-9a5d-20f2459e934f.Акт об уступке прав требования Вымпелком_D0717362_052026_5102F64A-B9F4-4CCA-BEDE-DD025DDAC166.pdf,ПАО «МТС»,7707050658,770701001,"ПАО ""МТС""",7740000076,997750001,mismatch,mismatch,match
11757,41a81216-e24d-484e-8045-454a6896aa0d,text,41a81216-e24d-484e-8045-454a6896aa0d.Истекает срок оплаты счета_735030288_19.03.2026.pdf,"ПАО ""МегаФон""",7702000122,770201001,"Поволжский филиал ПАО ""МегаФон""",7812014560,631643002,mismatch,mismatch,match
11759,18021a93-98d4-4d8d-a261-a597669d1a92,text,18021a93-98d4-4d8d-a261-a597669d1a92.59 Акт приема.pdf,ИП Таурайте Милана Вальдовна,322732500000,,Таурайте Милана Вальдовна,732593719589,,mismatch,both_missing,match
11763,87a2e7e5-a015-4548-bd80-fa3091b4768b,text,87a2e7e5-a015-4548-bd80-fa3091b4768b.2. 51530 АРБП .pdf,АО ГК «СЕРВИС-ТЕЛЕКОМ»,,,"ООО ""НОРД-КОМ""",5262215891,526201001,llm_missing,llm_missing,mismatch
11765,81f5f168-edb8-47a4-9ec2-7b848522dc9f,text,81f5f168-edb8-47a4-9ec2-7b848522dc9f.Истекает срок оплаты счета_735089036_18.02.2026.pdf,"ПАО ""МегаФон""",7702000001,770201001,"Кавказский филиал ПАО ""МегаФон""",7812014560,230802001,mismatch,mismatch,match
11768,c050f867-b397-467b-91aa-2d01b397fc24,text,c050f867-b397-467b-91aa-2d01b397fc24.Истекает срок оплаты счета_735119009_28.05.2026.pdf,"ПАО ""МегаФон""",7707083893,770701001,"Дальневосточный филиал ПАО ""МегаФон""",7812014560,272143001,mismatch,mismatch,match
11770,ee8350bd-0c16-4e4e-94ec-f51f0b46b036,text,ee8350bd-0c16-4e4e-94ec-f51f0b46b036.Истекает срок оплаты счета_708433301_25.02.2026.pdf,"ПАО ""МегаФон""",7702000123,770201001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,mismatch,mismatch,match
11777,2f838659-4d79-4d2f-9ece-003d7e194f33,text,2f838659-4d79-4d2f-9ece-003d7e194f33.ВымпелКом (переменка) от 31.03.2026г..pdf,"ООО ТК ""Петровско-Разумовский""",1310107201,,"ООО ТК ""ПЕТРОВСКО-РАЗУМОВСКИЙ""",7713551532,771301001,mismatch,llm_missing,match
11781,bb116015-1c92-497a-aa5c-30af4ffdeda7,text,bb116015-1c92-497a-aa5c-30af4ffdeda7.123093003359_31.03.2026.pdf,"ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11798,308464e0-ee6e-4a4c-a6d9-da4ed22f3ce8,text,308464e0-ee6e-4a4c-a6d9-da4ed22f3ce8.163093232648_31.03.2026.pdf,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11800,25037b1e-abbf-4c11-887e-68a887eabb4b,text,25037b1e-abbf-4c11-887e-68a887eabb4b.2260100012090_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,771045608,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,mismatch,match
11808,aec199f2-5622-4bbf-8778-ec2a12a6d994,text,aec199f2-5622-4bbf-8778-ec2a12a6d994.АС 20047_СТ Мелиоратор_v1.pdf,АССОЦИАЦИЯ САМОРЕГУЛИРУЕМЫХ ОРГАНИЗАЦИЙ ОБЩЕРОССИЙСКАЯ НЕГОСУДАРСТВЕННАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ - ОБЩЕРОССИЙСКОЕ МЕЖОТРАСЛЕВОЕ ОБЪЕДИНЕНИЕ РАБОТОДАТЕЛЕЙ «,,,"ООО ""РЕСКОМ""",3702522028,370201001,llm_missing,llm_missing,mismatch
11809,a3b0e234-a4ad-433c-b76a-578b4a2c1de0,text,a3b0e234-a4ad-433c-b76a-578b4a2c1de0.71 Акт приема.pdf,ИП Таурайте Милана Вальдовна,322732500000,,Таурайте Милана Вальдовна,732593719589,,mismatch,both_missing,match
11813,bfb550ed-4352-4ff1-801f-bfc3f0978c09,text,bfb550ed-4352-4ff1-801f-bfc3f0978c09.31333_Счет на оплату.pdf,"ООО ""ОБИТ""",1910140000,191010000,"ООО ""Обит""",7810204213,784201001,mismatch,mismatch,match
11814,ca77510c-7439-49f6-bccd-977d3a80e787,text,ca77510c-7439-49f6-bccd-977d3a80e787.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260601_792f340e-5f6a-45a8-a170-12b95b61a6fd.pdf,"ООО ""КОМУС""",7826156685,997650001,"ООО ""Деловые Линии""",7826156685,997650001,match,match,mismatch
11816,ab2d5ed8-3c50-43ab-a49b-08ccf488832c,text,ab2d5ed8-3c50-43ab-a49b-08ccf488832c.2260500037389_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11818,630e9e77-5d0f-4ab0-8925-706dfffb19f8,text,630e9e77-5d0f-4ab0-8925-706dfffb19f8.Счет итоговый 19135 (0).pdf,"ПАО ""Кузбассэнергосбыт""",4205109214,420501001,"ПАО ""Кузбассэнергосбыт""",4205109214,775050001,match,mismatch,match
11820,745714f8-f3d0-47b3-a4a0-58f79dc26a49,text,745714f8-f3d0-47b3-a4a0-58f79dc26a49.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260506_c9017a5c-83ca-460c-9a4a-02dfa5e96a1f.pdf,"ООО ""КОМУС""",7721793895,772201001,"ООО ""Деловые Линии""",7826156685,997650001,mismatch,mismatch,mismatch
11821,a8829078-a2fb-425c-9a0c-21e1f131d645,text,a8829078-a2fb-425c-9a0c-21e1f131d645.ВымпелКом (переменка) от 31.03.2026г..pdf,"ООО ТК ""Петровско-Разумовский""",1310107201,,"ООО ТК ""ПЕТРОВСКО-РАЗУМОВСКИЙ""",7713551532,771301001,mismatch,llm_missing,match
11833,4410fb25-0d08-41f0-89f9-9a4408b683ad,text,4410fb25-0d08-41f0-89f9-9a4408b683ad.ИсД 76050 СвО_Андронова.pdf,"Свердловская обл, Слободо-Туринский р-н, Андронова д",,,"ООО ""ГудВорк""",7451275392,745301001,llm_missing,llm_missing,mismatch
11834,e34110fa-9fab-436d-a4f7-e93199750037,text,e34110fa-9fab-436d-a4f7-e93199750037.Истекает срок оплаты счета_735080994_19.03.2026.pdf,"ПАО ""МегаФон""",7702000001,770201001,"Кавказский филиал ПАО ""МегаФон""",7812014560,230802001,mismatch,mismatch,match
11847,263e7d93-43de-492a-8349-59d2cad82c67,text,263e7d93-43de-492a-8349-59d2cad82c67.Akt_Vympelkom.PDF,АО «Вятэнерго»,,,"ООО ""Теплоэнергодар""",2315147890,231501001,llm_missing,llm_missing,mismatch
11860,e897fbdd-8d76-4569-9b69-3ac32ff4eae0,text,e897fbdd-8d76-4569-9b69-3ac32ff4eae0.Счет № 906145 - 2 от 29.04.2026.pdf,"ПАО ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
11863,52d8e237-37dd-4e67-85da-7c1a43a501ee,text,52d8e237-37dd-4e67-85da-7c1a43a501ee.Акт БЗ 75 Вымпелком - апрель 2026.pdf,ООО «Метросеть»,1149120000,770701001,"ООО ""Метросеть""",8603156041,860301001,mismatch,mismatch,match
11864,f3774c9a-e5b5-40d8-a746-f06fae53a254,text,f3774c9a-e5b5-40d8-a746-f06fae53a254.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260427_b96d8b59-3906-417a-b7e9-a4afe700ceb6.pdf,"ООО ""КОМУС""",7826156685,997650001,"ООО ""Деловые Линии""",7826156685,997650001,match,match,mismatch
11867,560ae5f7-9afa-4ee9-86a0-07e00ec3ed51,text,560ae5f7-9afa-4ee9-86a0-07e00ec3ed51.Счет № 902102 - 3 от 31.01.2026.pdf,"ПАО ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
11871,27e6b805-f979-46b7-aeb7-9555b86de15d,text,27e6b805-f979-46b7-aeb7-9555b86de15d.Счет № 202378101108 - 6589499038 от 30.04.2026.pdf,Абдулов Азат Асхатович,,,"ПАО ""МТС""",7740000076,997750001,llm_missing,llm_missing,mismatch
11875,6de0930d-45de-4719-9489-79f22ed2a5fb,text,6de0930d-45de-4719-9489-79f22ed2a5fb.Счет итоговый 19135 (1).pdf,"ПАО ""Кузбассэнергосбыт""",4205109214,420501001,"ПАО ""Кузбассэнергосбыт""",4205109214,775050001,match,mismatch,match
11887,3e6f7423-5bcf-44bc-83e5-ba0cad89131d,text,3e6f7423-5bcf-44bc-83e5-ba0cad89131d.150028332941_31.03.2026.pdf,"ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11891,5d90ee0b-42a5-4990-98a0-7f406e0b18a1,text,5d90ee0b-42a5-4990-98a0-7f406e0b18a1.Истекает срок оплаты счета_735024447_28.05.2026.pdf,"ПАО ""МегаФон""",7707083893,770701001,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,mismatch,mismatch,match
11892,c5cbe062-694b-458b-8f84-64752c804aee,text,c5cbe062-694b-458b-8f84-64752c804aee.Истекает срок оплаты счета_293238186843_10.02.2026.pdf,"ПАО ""МегаФон""",7702000122,770201001,"ПАО ""МЕГАФОН""",7812014560,997750001,mismatch,mismatch,match
11897,20802265-7d36-4818-a741-a32a003dd513,text,20802265-7d36-4818-a741-a32a003dd513.Расчет переменной платы Вымпелком.pdf,ООО «Кэвэлри Хаус Ист»,7707083893,770701001,"ООО ""КХ ИСТ""",7839308208,783801001,mismatch,mismatch,match
11901,0267a2e8-a191-42fa-ba47-ff875f2502c9,text,0267a2e8-a191-42fa-ba47-ff875f2502c9.83285_АМТ_АРБП.pdf,ООО «АМТ»,1410130000,141013000,"ООО ""АМТ""",3528245572,502901001,mismatch,mismatch,match
11902,408a5e68-df7c-4f34-80b3-b296cde54447,text,408a5e68-df7c-4f34-80b3-b296cde54447.Истекает срок оплаты счета_735134336_23.06.2026.pdf,"ПАО ""МегаФон""",7702000123,770201001,"Уральский филиал ПАО ""МегаФон"".",7812014560,667003001,mismatch,mismatch,match
11907,e4ee9872-3093-4612-8835-ae438a248deb,text,e4ee9872-3093-4612-8835-ae438a248deb.123093003359_30.04.2026.pdf,"ПАО ""МегаФон""",7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
11908,fdb66512-7f60-4431-9268-3ee803762ed1,text,fdb66512-7f60-4431-9268-3ee803762ed1.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260423_0776e53e-f8f5-4c8f-b2ef-43e49cbd2533.pdf,"ООО ""КОМУС""",7721793895,997350001,"ООО ""Деловые Линии""",7826156685,997650001,mismatch,mismatch,mismatch
11909,4ed05fd4-2bcb-4819-a017-115edce0d38b,text,4ed05fd4-2bcb-4819-a017-115edce0d38b.Истекает срок оплаты счета_735090357_20.05.2026.pdf,"ПАО ""МегаФон""",7702002628,770201001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,mismatch,mismatch,match
11913,6ef8c61a-612c-4de5-938f-dbbfbdf7ec19,text,6ef8c61a-612c-4de5-938f-dbbfbdf7ec19.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260611_0e9d564b-1177-40e1-b16c-2a2b4e76c393.pdf,"ООО ""КОМУС""",7721793895,772201001,"ООО ""Деловые Линии""",7826156685,997650001,mismatch,mismatch,mismatch
11922,898001a4-31c1-4765-bc6e-b7e3c582e809,text,898001a4-31c1-4765-bc6e-b7e3c582e809.Vympelkom_raschet_peremennoy_may_2026_gel.energiya.pdf,ПАО «Витне-Колумбия»,7713076301,771301001,"ООО ""Строй - пласт""",5047027575,504701001,mismatch,mismatch,mismatch
11924,1ad46051-cce8-4f4e-94e9-45c5f0776a13,text,1ad46051-cce8-4f4e-94e9-45c5f0776a13.2260500014632_docs.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,770701001,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,match,match
11926,f890a463-d5bb-41d1-b278-66a456e281a0,text,f890a463-d5bb-41d1-b278-66a456e281a0.Счет № 202370760390 - 6589491421 от 30.04.2026.pdf,"ПАО ""МТС""",7740000076,027602001,"ПАО ""МТС""",7740000076,997750001,match,mismatch,match
11928,63cfbc06-0be2-41db-b61b-999e45f21bb2,text,63cfbc06-0be2-41db-b61b-999e45f21bb2.67 Акт приема.pdf,ИП Таурайте Милана Вальдовна,322732500000,,Таурайте Милана Вальдовна,732593719589,,mismatch,both_missing,match
11930,35789efa-269d-4f08-9285-41831a94721a,text,35789efa-269d-4f08-9285-41831a94721a.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260406_42fdad8c-fbab-44f1-b6bc-1fc4dacdaa1f.pdf,"ООО ""Деловые Линии""",7713076301,771301001,"ООО ""Деловые Линии""",7826156685,997650001,mismatch,mismatch,match
11932,f9028576-e690-49ff-986a-63090b61b54c,text,f9028576-e690-49ff-986a-63090b61b54c.Proforma_Invoice_2BM-7713076301-2012052807251168061080000000000_2BM-7826156685-783801001-201401201117022305126_20260604_05845b1c-db64-4c74-9772-b2e21dbaf98e.pdf,"ООО ""КОМУС""",7721793895,772201001,"ООО ""Деловые Линии""",7826156685,997650001,mismatch,mismatch,mismatch
11934,eff774ff-1acb-47c0-87f4-09621990e819,text,"eff774ff-1acb-47c0-87f4-09621990e819.Акт приема-передачи  г. Санкт-Петербург, Гражданский пр. д. 119.pdf",ООО «ВЕРТЕКС»,,770701001,"ООО ""ВЕРТЕКС""",6686080255,667801001,llm_missing,mismatch,match
11935,ac39302b-5eda-4e8c-964d-a709d2f0a079,text,ac39302b-5eda-4e8c-964d-a709d2f0a079.Расчёт коммуналки март 2026.pdf,МУП Теплоэнергия,,,"АО ""СЕВЕРСТАЛЬ-ИНФОКОМ""",3528007105,352801001,llm_missing,llm_missing,mismatch
